,EventName,PreSalename,PreSalestartdate,PreSaleenddate,StartDatetime,StartLocaltime,StartLocalDate,StartTimezone,EventCategory,Genre,SubGenre,Family,PromoterName,MinPrice,MaxPrice,TicketInfo,CityName,StateName,PostalCode,Address,Longitude,Latitude,UpcomingMoreevent ,ticket0nTickeMaster,Venue,LineUp
176,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T14:00:00Z,2019-05-21T03:59:00Z,2019-12-14T20:00:00Z,15:00:00,2019-12-14,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,16.0,175.0,There is an overall (8) eight ticket limit for this event.,Albany,New York,12207,51 South Pearl Street,-73.753957,42.64834,187,187,Times Union Center,Disney On Ice presents Dream Big
178,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-09-03T15:00:00Z,2019-09-10T04:59:00Z,2019-11-30T19:00:00Z,13:00:00,2019-11-30,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,35.0,82.0,There is an overall 8 ticket limit for this event.,Allen,Texas,75002,200 E. Stacy Road,-96.6551921,33.129178,187,187,Allen Event Center,Disney On Ice presents Dream Big
179,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-04-10T03:00:00Z,20:00:00,2020-04-09,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,450.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
180,Disney On Ice presents Dream Big,Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-01-18T16:00:00Z,11:00:00,2020-01-18,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,20.0,170.0,There is an overall (8) eight ticket limit for this event.,Newark,New Jersey,07102,25 Lafayette Street,-74.17121214,40.73340555,187,187,Prudential Center,Disney On Ice presents Dream Big
181,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-06-13T21:00:00Z,14:00:00,2020-06-13,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
182,Hamilton (NY),Verified Fan Presale,2018-11-12T15:00:00Z,2018-11-13T04:59:00Z,2019-11-02T00:00:00Z,20:00:00,2019-11-01,America/New_York,Arts & Theatre,Theatre,Musical,False,NEDERLANDER PRODUCTIONS,199.0,235.0,There is an 8 ticket limit per order. Maximum aggregate ticket limit for performances 5/21/19 - 11/10/19 is 8 tickets.,New York,New York,10036,226 West 46th Street,-73.98676323,40.75920382,244,244,Richard Rodgers Theatre,Hamilton (NY)
183,Denver Broncos v Oakland Raiders Half Price,Verified Fan Onsale,2019-07-16T16:00:00Z,2019-12-29T21:25:00Z,2019-12-29T21:25:00Z,14:25:00,2019-12-29,America/Denver,Sports,Football,NFL,False,NFL REGULAR SEASON,32.0,110.5,There is a 4 ticket limit per season. Any orders above this will be cancelled.,Denver,Colorado,80204,1701 Bryant St.,-105.020127,39.743853,10,10,Empower Field At Mile High,Denver Broncos
184,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T15:00:00Z,2019-05-21T04:59:00Z,2019-12-07T21:00:00Z,15:00:00,2019-12-07,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,65.0,There is an 8 ticket limit on this event.,Moline,Illinois,61265,1201 River Dr,-90.52071936,41.5078737,187,187,TaxSlayer Center,Disney On Ice presents Dream Big
185,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-05-31T20:00:00Z,13:00:00,2020-05-31,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
186,Brooklyn Nets v. Washington Wizards,American Express® Card Member Presale,2019-08-12T19:00:00Z,2019-08-13T18:59:00Z,2020-03-18T23:30:00Z,19:30:00,2020-03-18,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,40.0,3000.0,There is an 8 ticket limit for this event. Group discounts are available for Groups of 10 or more by calling 855-GROUP-BK.,Brooklyn,New York,11217,620 Atlantic Ave,-73.97661659,40.68350417,78,70,Barclays Center,Brooklyn Nets
188,Disney On Ice presents Dream Big,Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-01-18T20:00:00Z,15:00:00,2020-01-18,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,20.0,170.0,There is an overall (8) eight ticket limit for this event.,Newark,New Jersey,07102,25 Lafayette Street,-74.17121214,40.73340555,187,187,Prudential Center,Disney On Ice presents Dream Big
197,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T15:00:00Z,2019-05-21T04:59:00Z,2019-12-07T17:00:00Z,11:00:00,2019-12-07,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,65.0,There is an 8 ticket limit on this event.,Moline,Illinois,61265,1201 River Dr,-90.52071936,41.5078737,187,187,TaxSlayer Center,Disney On Ice presents Dream Big
198,Washington Wizards vs. Orlando Magic,Resale Presale,2019-08-16T13:30:00Z,2019-08-16T13:31:00Z,2019-12-04T00:00:00Z,19:00:00,2019-12-03,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,19.0,392.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,78,71,Capital One Arena,Washington Wizards
199,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-04-18T03:00:00Z,20:00:00,2020-04-17,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,475.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
200,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-09-03T15:00:00Z,2019-09-10T04:59:00Z,2019-11-29T17:30:00Z,11:30:00,2019-11-29,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,35.0,82.0,There is an overall 8 ticket limit for this event.,Allen,Texas,75002,200 E. Stacy Road,-96.6551921,33.129178,187,187,Allen Event Center,Disney On Ice presents Dream Big
201,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T15:00:00Z,2019-05-21T04:59:00Z,2019-12-06T01:00:00Z,19:00:00,2019-12-05,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,55.0,There is an 8 ticket limit on this event.,Moline,Illinois,61265,1201 River Dr,-90.52071936,41.5078737,187,187,TaxSlayer Center,Disney On Ice presents Dream Big
202,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-02-16T17:00:00Z,11:00:00,2020-02-16,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,100.0,There is an overall 8 ticket limit for this event.,Milwaukee,Wisconsin,53203,1111 Vel R. Phillips Ave,-87.916896,43.04228,187,187,Fiserv Forum,Disney On Ice presents Dream Big
203,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-04-25T03:00:00Z,20:00:00,2020-04-24,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,475.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
204,Disney On Ice presents Dream Big,Feld Prefered Presale,2019-05-14T11:00:00Z,2019-05-21T03:59:00Z,2019-12-21T20:00:00Z,15:00:00,2019-12-21,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,100.0,There is an overall eight (8) ticket limit on this event.,Toledo,Ohio,43604,500 Jefferson Ave,-83.537571,41.651038,187,187,Huntington Center,Disney On Ice presents Dream Big
205,Washington Wizards vs. Brooklyn Nets,Resale Presale,2019-08-16T13:30:00Z,2019-08-16T13:31:00Z,2020-02-27T00:00:00Z,19:00:00,2020-02-26,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,22.0,461.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,78,71,Capital One Arena,Washington Wizards
206,Nashville Predators vs. Chicago Blackhawks,Resale Onsale,2019-06-25T16:00:00Z,2019-11-17T01:00:00Z,2019-11-17T01:00:00Z,19:00:00,2019-11-16,America/Chicago,Sports,Hockey,NHL,False,NHL REGULAR SEASON,74.0,500.0,There is an 8 ticket limit for this event.,Nashville,Tennessee,37203,501 Broadway,-86.77857,36.159949,73,70,Bridgestone Arena Nashville Predators,Nashville Predators
207,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-05-04T01:30:00Z,18:30:00,2020-05-03,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,475.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
208,Washington Wizards vs. Philadelphia 76ers,Resale Presale,2019-08-16T13:30:00Z,2019-08-16T13:31:00Z,2020-04-03T23:00:00Z,19:00:00,2020-04-03,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,29.0,600.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,78,71,Capital One Arena,Washington Wizards
209,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T14:00:00Z,2019-05-21T03:59:00Z,2019-12-15T17:00:00Z,12:00:00,2019-12-15,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,16.0,125.0,There is an overall (8) eight ticket limit for this event.,Albany,New York,12207,51 South Pearl Street,-73.753957,42.64834,187,187,Times Union Center,Disney On Ice presents Dream Big
210,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T14:00:00Z,2019-05-21T03:59:00Z,2019-12-14T00:00:00Z,19:00:00,2019-12-13,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,93.0,There is an overall (8) eight ticket limit for this event.,Albany,New York,12207,51 South Pearl Street,-73.753957,42.64834,187,187,Times Union Center,Disney On Ice presents Dream Big
211,Carolina Hurricanes vs. Detroit Red Wings,Verified Resale Onsale,2019-07-09T17:00:00Z,2019-09-02T03:00:00Z,2019-11-01T23:30:00Z,19:30:00,2019-11-01,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,35.0,265.0,There is an overall 10 ticket limit for this event.,Raleigh,North Carolina,27607,1400 Edwards Mill Road,-78.722936,35.803242,72,67,PNC Arena,Carolina Hurricanes
212,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-05-14T14:00:00Z,2019-05-21T03:59:00Z,2019-12-28T20:00:00Z,15:00:00,2019-12-28,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,52.0,There is an overall 8 ticket limit for this event.,Youngstown,Ohio,44503,229 East Front Street,-80.649337,41.095669,187,187,Covelli Centre,Disney On Ice presents Dream Big
213,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T15:00:00Z,2019-05-21T04:59:00Z,2019-12-08T17:00:00Z,11:00:00,2019-12-08,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,55.0,There is an 8 ticket limit on this event.,Moline,Illinois,61265,1201 River Dr,-90.52071936,41.5078737,187,187,TaxSlayer Center,Disney On Ice presents Dream Big
214,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T15:00:00Z,2019-05-21T04:59:00Z,2019-11-22T01:30:00Z,19:30:00,2019-11-21,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,13.25,73.25,There is an overall 8 ticket limit for this event.,Laredo,Texas,78041,6700 Arena Blvd.,-99.450153,27.558251,187,187,Sames Auto Arena,Disney On Ice presents Dream Big
215,Denver Broncos v Los Angeles Chargers Half Price,Verified Fan Onsale,2019-07-16T16:00:00Z,2019-12-01T21:25:00Z,2019-12-01T21:25:00Z,14:25:00,2019-12-01,America/Denver,Sports,Football,NFL,False,NFL REGULAR SEASON,41.0,139.0,There is a 4 ticket limit per season. Any orders above this will be cancelled.,Denver,Colorado,80204,1701 Bryant St.,-105.020127,39.743853,10,10,Empower Field At Mile High,Denver Broncos
216,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-09-03T15:00:00Z,2019-09-10T04:59:00Z,2019-11-30T23:00:00Z,17:00:00,2019-11-30,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,35.0,82.0,There is an overall 8 ticket limit for this event.,Allen,Texas,75002,200 E. Stacy Road,-96.6551921,33.129178,187,187,Allen Event Center,Disney On Ice presents Dream Big
217,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-09-03T15:00:00Z,2019-09-10T04:59:00Z,2019-11-29T21:30:00Z,15:30:00,2019-11-29,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,35.0,82.0,There is an overall 8 ticket limit for this event.,Allen,Texas,75002,200 E. Stacy Road,-96.6551921,33.129178,187,187,Allen Event Center,Disney On Ice presents Dream Big
218,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-09-03T15:00:00Z,2019-09-10T04:59:00Z,2019-12-01T22:00:00Z,16:00:00,2019-12-01,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,35.0,82.0,There is an overall 8 ticket limit for this event.,Allen,Texas,75002,200 E. Stacy Road,-96.6551921,33.129178,187,187,Allen Event Center,Disney On Ice presents Dream Big
219,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-09-03T15:00:00Z,2019-09-10T04:59:00Z,2019-12-01T18:00:00Z,12:00:00,2019-12-01,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,35.0,82.0,There is an overall 8 ticket limit for this event.,Allen,Texas,75002,200 E. Stacy Road,-96.6551921,33.129178,187,187,Allen Event Center,Disney On Ice presents Dream Big
220,Disney On Ice presents Dream Big,Preferred Presale,2019-05-14T14:00:00Z,2019-05-21T03:59:00Z,2019-12-15T21:00:00Z,16:00:00,2019-12-15,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,16.0,92.0,There is an overall (8) eight ticket limit for this event.,Albany,New York,12207,51 South Pearl Street,-73.753957,42.64834,187,187,Times Union Center,Disney On Ice presents Dream Big
221,Disney On Ice presents Dream Big,FELD Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-01-11T16:00:00Z,11:00:00,2020-01-11,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,180.0,There is an overall 8 ticket limit for this event.,Uniondale,New York,11553,1255 Hempstead Turnpike,-73.59069438,40.72302075,187,187,"NYCB LIVE, Home of The Nassau Veterans Memorial Coliseum",Disney On Ice presents Dream Big
222,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-07T20:00:00Z,15:00:00,2020-03-07,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,118.0,There is an eight (8) ticket limit for this event.,Charleston,West Virginia,25301,200 Civic Center Drive,-81.6415273,38.3552473,187,187,Charleston Coliseum & Convention Center,Disney On Ice presents Dream Big
223,Oklahoma City Thunder vs. Los Angeles Lakers,Resale Presale,2019-08-12T21:30:00Z,2019-09-26T04:59:00Z,2019-11-23T01:00:00Z,19:00:00,2019-11-22,America/Chicago,Sports,Basketball,NBA,False,NBA REGULAR SEASON,16.0,2052.0,There is an overall 10 ticket limit for this event.,Oklahoma City,Oklahoma,73102,100 West Reno,-97.514594,35.463391,77,68,Chesapeake Energy Arena,Oklahoma City Thunder
224,Disney On Ice presents Dream Big,Feld Prefered Presale,2019-05-14T11:00:00Z,2019-05-21T03:59:00Z,2019-12-22T18:00:00Z,13:00:00,2019-12-22,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,110.0,There is an overall eight (8) ticket limit on this event.,Toledo,Ohio,43604,500 Jefferson Ave,-83.537571,41.651038,187,187,Huntington Center,Disney On Ice presents Dream Big
225,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-04-09T03:00:00Z,20:00:00,2020-04-08,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,450.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
226,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-06T00:00:00Z,19:00:00,2020-03-05,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,12.0,100.0,There is an eight (8) ticket limit for this event.,Charleston,West Virginia,25301,200 Civic Center Drive,-81.6415273,38.3552473,187,187,Charleston Coliseum & Convention Center,Disney On Ice presents Dream Big
227,Charlotte Hornets vs. Los Angeles Lakers,2019-20 Hornets Presale,2019-09-06T14:00:00Z,2019-09-09T13:59:00Z,2020-03-21T23:00:00Z,19:00:00,2020-03-21,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,77.5,1205.0,There is a 14 ticket limit for this event.,Charlotte,North Carolina,28202,333 East Trade Street,-80.839921,35.225222,76,69,Spectrum Center ,Charlotte Hornets
228,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-02-29T16:00:00Z,11:00:00,2020-02-29,America/Indianapolis,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,50.0,There is an 8 ticket limit on this event.,Fort Wayne,Indiana,46805,4000 Parnell Ave.,-85.125439,41.112808,187,187,Allen County War Memorial Coliseum,Disney On Ice presents Dream Big
229,Atlanta Hawks vs. Toronto Raptors,Resale Onsale,2019-08-12T19:00:00Z,2019-08-13T02:00:00Z,2019-11-24T00:30:00Z,19:30:00,2019-11-23,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,27.0,215.0,There is an 8 ticket limit.,Atlanta,Georgia,30303,One State Farm Drive,-84.394569,33.757796,78,70,State Farm Arena,Atlanta Hawks
